175,-1.5210372633480584
176,-1.5033425228164141
177,-1.4985540398627564
178,-1.5045258499472163
179,-1.5115761706734836
180,-1.5075399973977317
181,-1.5199925780935137
182,-1.5230981755954927
183,-1.5137417827366524
184,-1.5187927008542046
185,-1.5134518019352312
186,-1.4956091891319272
187,-1.4936331015126407
188,-1.4848714145253818
189,-1.4802514252203234
190,-1.488129867771867
191,-1.491574219678616
192,-1.471583234794168
193,-1.4784964325107253
194,-1.4738445873766333
195,-1.4683439409623709
196,-1.4712615944782637
197,-1.476795753262408
198,-1.4605937823468256
199,-1.4642311437120008
200,-1.4657440203326983
201,-1.4622594145840404
202,-1.4526746256001415
203,-1.4454845375154262
204,-1.4469862767429273
205,-1.4497192061236768
206,-1.4512984610081607
207,-1.445446084825339
208,-1.4471509284045527
209,-1.443239145337244
210,-1.4316955468131858
211,-1.4220985492118936
212,-1.4385406372050737
213,-1.4407910290413646
214,-1.4246430238435572
215,-1.419240774123412
216,-1.4313659763821962
217,-1.4356057373127231
218,-1.4356751069968947
219,-1.4318893040518652
220,-1.4340588351844876
221,-1.433204510492462
222,-1.4322979841160413
223,-1.442851788100785
224,-1.4601203686555098
225,-1.4538843392361118
226,-1.4418490843599157
227,-1.443812800338335
228,-1.4462146486646446
229,-1.4422518489799405
230,-1.441607756842485
231,-1.4379652360578776
232,-1.4414146467842615
233,-1.4350738266239742
234,-1.425185303333245
235,-1.4472258627125165
236,-1.4384135476077362
237,-1.4310830674916877
238,-1.43481125999582
239,-1.438293794411241
240,-1.4440067695465868
241,-1.4370162527495167
242,-1.440644483849565
243,-1.4273630995167246
244,-1.413686149319607
245,-1.4170174389282084
246,-1.4095509735816123
247,-1.4227572337765417
248,-1.4160815704287377
249,-1.4213294251172808
250,-1.4066054552249847
251,-1.4012296130090367
252,-1.4009030948568988
253,-1.4035422852906188
254,-1.3894760891637585
255,-1.3894920028679605
256,-1.4013877349185961
257,-1.388061510523469
258,-1.3873106921704617
259,-1.3940301352879851
260,-1.388630719146522
261,-1.3893815296372762
262,-1.3946276188673101
263,-1.385821843562309
264,-1.3909607442071963
265,-1.3896639243084796
266,-1.3934671065985202
267,-1.395150164423397
268,-1.3964848199158253
269,-1.3946485830414364
270,-1.3822908053635887
271,-1.3756542831449936
272,-1.3804254147493862
273,-1.3873022166222004
274,-1.389326816455948
275,-1.3839863838292736
276,-1.3899620325087936
277,-1.3845351573209401
278,-1.3862042755667154
279,-1.3730695951433092
280,-1.3745727963708578
281,-1.37019902516378
282,-1.368819188566025
283,-1.377318817664178
284,-1.3779440617689966
285,-1.3856852905324988
286,-1.3861255004186956
287,-1.3667373893292376
288,-1.3736890228614638
289,-1.378271869097967
290,-1.3671535949050988
291,-1.3726830404345398
292,-1.372480211799006
293,-1.3657571466108493
294,-1.3668839215539834
295,-1.3720847238541316
296,-1.35057783554928
297,-1.3427960130032968
298,-1.335071736965505
299,-1.3345359770414849
300,-1.3325843931875567
301,-1.3314487775141874
302,-1.3280160949594755
303,-1.3332801588379126
304,-1.3422160757857848
305,-1.3274728859303182
306,-1.337106554415294
307,-1.3284619702037412
308,-1.3447170380162945
309,-1.3336924915466164
310,-1.3444112695727792
311,-1.335553191417809
312,-1.3409715155267994
313,-1.3528279124798817
314,-1.3496299880332923
315,-1.3466903723537123
316,-1.3395671573967132
317,-1.3186671971759667
318,-1.3236437248490927
319,-1.318314047540118
320,-1.327497615300453
321,-1.3274492279512886
322,-1.3115011484324415
323,-1.3177042813217428
324,-1.3200375503623367
325,-1.328577357359189
326,-1.313499538585534
327,-1.3081455385145075
328,-1.3052830859959308
329,-1.3000166937021629
330,-1.2961634283350028
331,-1.3065922243827675
332,-1.306459268803432
333,-1.2942827736787188
334,-1.303523441199928
335,-1.3040697908437033
336,-1.2995367197870349
337,-1.308613109377204
338,-1.2975013836066807
339,-1.2977010937321716
340,-1.3044458367407028
341,-1.3012424262644162
342,-1.2952432485072691
343,-1.28981270006265
344,-1.2900462971733946
345,-1.2854014649168155
346,-1.2945374795906965
347,-1.286939981894489
348,-1.2951987282301147
349,-1.2932992813152444
350,-1.2875716387435971
351,-1.2839174771746855
352,-1.2749199876749222
353,-1.286150907064386
354,-1.283017772507958
355,-1.2778595673275766
356,-1.2786752103260046
357,-1.2742643127283375
358,-1.28136559122078
359,-1.2854537099810175
360,-1.2777347176672946
361,-1.280019182580429
362,-1.285240746446821
363,-1.2870771244205552
364,-1.295852775637214
365,-1.2826143927941251
366,-1.3100031048916223
367,-1.2865390862359332
368,-1.2730956776284066
369,-1.2744413301174895
370,-1.2727863623107318
371,-1.2742710608788965
372,-1.2775662029067436
373,-1.2688328505666873
374,-1.279553873960273
375,-1.2845840096557102
376,-1.2791898243156354
377,-1.278489933997458
378,-1.273538244162311
379,-1.277534586876757
380,-1.26905381032954
381,-1.2793341309897928
382,-1.271372480141014
383,-1.265739434620205
384,-1.2678354183915779
385,-1.2639782992177402
386,-1.2672238163275285
387,-1.2693885298419818
388,-1.2701428231260539
389,-1.2636052041164354
390,-1.2598360701398597
391,-1.253861062730053
392,-1.258602767615677
393,-1.2501446855434162
394,-1.2489904985419538
395,-1.2561460615072173
396,-1.2578534239313648
397,-1.2553424979322245
398,-1.2540023773235625
399,-1.274273990658203
400,-1.2740205503373172
401,-1.290095826954103
402,-1.2821251132362599
403,-1.2804728241085728
404,-1.2693874417523285
405,-1.2741267502863742
406,-1.2667494884010009
407,-1.271450691367948
408,-1.2745860851022446
409,-1.2853276472286084
410,-1.2719049895160537
411,-1.2868809223299322
412,-1.2802079802633346
413,-1.2650460560123022
414,-1.2727871623450029
415,-1.2697005235784233
416,-1.268058697495072
417,-1.2573651977271292
418,-1.2607669479703991
419,-1.2534456848881157
420,-1.2681496648373327
421,-1.2819857602640825
422,-1.2604937295979668
423,-1.2678155030057516
424,-1.278248684254403
425,-1.2753670258997136
426,-1.2732150304475227
427,-1.2636882813939014
428,-1.2680396150811544
429,-1.2657374077079748
430,-1.256547661225182
431,-1.2640735255942235
432,-1.2541214236960838
433,-1.2544917957873327
434,-1.2690394825949107
435,-1.265007832769774
436,-1.2641226473583511
437,-1.2748727183083668
438,-1.2669150367520585
439,-1.2725148872629521
440,-1.2721493873350682
441,-1.2677386834215012
442,-1.2686406719915184
443,-1.2738997839649289
444,-1.264787894041965
445,-1.257701599503214
446,-1.2605909202960663
447,-1.254199149948468
448,-1.2555508364091932
449,-1.2545271142840773
450,-1.2593075614579996
451,-1.25330333143418
452,-1.2591005291808564
453,-1.2588082119696702
454,-1.2590646767809457
455,-1.2617131873045604
456,-1.2716146731071716
457,-1.2751036170565409
458,-1.2711017996184046
459,-1.2735990051574229
460,-1.2741227869659546
461,-1.268699829313951
462,-1.2618396565175847
463,-1.2547623825901872
464,-1.2554933813691844
465,-1.2585295462768773
466,-1.2713598811777382
467,-1.263790487249555
468,-1.2691572617534326
469,-1.269208465937517
470,-1.2763160675694383
471,-1.2752241377158822
472,-1.2680361044507906
473,-1.257388424098333
474,-1.271506113641577
475,-1.2793154515180059
476,-1.2764665812816771
477,-1.282009710404947
478,-1.2818726233897688
479,-1.2877818455032939
480,-1.2821897841608598
481,-1.2893946375207583
482,-1.287374246158327
483,-1.2842514738052655
484,-1.2735500526452355
485,-1.2831883211784199
486,-1.2922038570523522
487,-1.2981891351029629
488,-1.2869268435223038
489,-1.2830158984968516
490,-1.3232515045211732
491,-1.3051387986645853
492,-1.3046111074262754
493,-1.3042863769630562
494,-1.278597079495428
495,-1.277710164282868
496,-1.2874767670038998
497,-1.2835232460594117
498,-1.2891063098069837
499,-1.2794729017199953
500,-1.283916938765787
501,-1.2859508199951144
502,-1.2803409108569537
503,-1.2712619816529873
504,-1.2693222879663564
505,-1.2838947064405681
506,-1.2753914815315097
507,-1.2688854429138552
508,-1.2701706589464288
509,-1.2664676715052425
510,-1.262714713968456
511,-1.2657535335781873
512,-1.2841683693620192
513,-1.2652144124246951
514,-1.2811460932256469
515,-1.269119604243296
516,-1.26746400402077
517,-1.2625410232768484
518,-1.255598034226585
519,-1.2642057107692475
520,-1.2613712143570055
521,-1.2618677466341162
522,-1.256822089378049
523,-1.2613549385657115
524,-1.248233453282341
525,-1.2441880244014494
526,-1.2704117621281836
527,-1.2658013314289793
528,-1.262405751428818
529,-1.255449846230678
530,-1.255447153669441
531,-1.250743397746538
532,-1.2571220738488391
533,-1.262462659458763
534,-1.2682129729248806
535,-1.2615853308137766
536,-1.272481161015925
537,-1.2660400824192997
538,-1.270260633953793
539,-1.2699865764687084
540,-1.2595260338099066
541,-1.25916608731889
542,-1.2500388758628027
543,-1.2507917167047469
544,-1.245332254753138
545,-1.2468751659561017
546,-1.2360979555961673
547,-1.2335599127213746
548,-1.2432507339334875
549,-1.246343957042532
550,-1.245495048445063
551,-1.240707035821037
552,-1.2387123146087957
553,-1.232998940234845
554,-1.2358175988781244
555,-1.234267663446107
556,-1.2382637520870974
557,-1.2395360527150685
558,-1.2442498463596798
559,-1.2551044583581819
560,-1.2520066409257398
561,-1.2417440221536353
562,-1.2440678460742614
563,-1.2459605714346311
564,-1.2426924922501459
565,-1.2284668914872072
566,-1.226109966335708
567,-1.2319409172304425
568,-1.2313426489123582
569,-1.234683888210665
570,-1.2358114463371268
571,-1.2367202491361027
572,-1.2411658094972151
573,-1.2335785926508709
574,-1.2334267421306806
575,-1.2269816491721608
576,-1.2265243575603766
577,-1.230541369690631
578,-1.2131419661503948
579,-1.208767991461474
580,-1.2151490951257047
581,-1.21659142386031
582,-1.2106518526423982
583,-1.2006239976455366
584,-1.2060735173192447
585,-1.1942712577502328
586,-1.2091898263743732
587,-1.212546575593513
588,-1.2097124908703751
589,-1.2052055874909238
590,-1.2080397740240805
591,-1.1992632104745407
592,-1.1773671147641347
593,-1.201284547569706
594,-1.1989710189480032
595,-1.2039059782429447
596,-1.2048554394550495
597,-1.2009038354022714
598,-1.201419200052501
599,-1.1883768138610227
600,-1.1838686919894363
601,-1.1851126803799823
602,-1.1922859057012352
603,-1.1868511768891568
604,-1.1911055995742932
605,-1.1859365444315766
606,-1.196260281043094
607,-1.2049436589164046
608,-1.20988290522038
609,-1.1939904669481296
610,-1.1865345796179543
611,-1.1998455207275827
612,-1.1907555102265766
613,-1.1915103269724807
614,-1.1871896969178972
615,-1.1836539906806705
616,-1.1828620661066627
617,-1.1674582889604432
618,-1.1783288655037272
619,-1.1952377802852137
620,-1.1895611672562187
621,-1.1818256424210518
622,-1.1798344669052323
623,-1.187242452906299
624,-1.1957403563139761
625,-1.1831696254944342
626,-1.1922185962510978
627,-1.1832740274939448
628,-1.1852376004848075
629,-1.201617900831682
630,-1.1958117366948424
631,-1.1867359178881922
632,-1.182537251801486
633,-1.1850559604868875
634,-1.18838102424199
635,-1.1936495298646281
636,-1.1976158858732866
637,-1.2048898485290997
638,-1.1936365444180712
639,-1.1990617278428755
640,-1.2030085253100302
641,-1.2030287012342789
642,-1.1974002146523923
643,-1.2013151678561316
644,-1.206661104465475
645,-1.202479364573417
646,-1.1919323895869143
647,-1.2016123579346047
648,-1.1878134527546231
649,-1.1958519528644542
650,-1.1960615095000944
651,-1.1938732799475917
652,-1.1991153106910555
653,-1.2066971120350962
654,-1.2017225592987222
655,-1.2065135342933782
656,-1.2084639178535173
657,-1.1966187562456825
658,-1.195917825877131
659,-1.1851276440310572
660,-1.1862782584684202
661,-1.1775969771886554
662,-1.172502982943497
663,-1.1761125324098427
664,-1.177011562271197
665,-1.1783537129055537
666,-1.1608192858369955
667,-1.1661227958854743
668,-1.1671660318502974
669,-1.1641838707992516
670,-1.175374947483322
671,-1.1763740656964867
672,-1.1720594455974547
673,-1.170552915000462
674,-1.1793596359368852
675,-1.16925147173145
676,-1.171263951350356
677,-1.1736437093473757
678,-1.1740168220411136
679,-1.172377847291548
680,-1.168398877750154
681,-1.1708416564232342
682,-1.1746820175575725
683,-1.1626889175539454
684,-1.162115927903385
685,-1.1662177403275376
686,-1.177282945832688
687,-1.172296742898858
688,-1.1754188284174538
689,-1.181932049713826
690,-1.183129878625584
691,-1.170465833689929
692,-1.1700202886060997
693,-1.190886079853397
694,-1.167063413733322
695,-1.1800478665288672
696,-1.1842681324939885
697,-1.187058525394028
698,-1.1854628237557758
699,-1.1800355185982945
700,-1.1782524483843575
701,-1.189938651876697
702,-1.1849343932419767
703,-1.1811205851899587
704,-1.182768780889916
705,-1.187887653338278
706,-1.1843601699891018
707,-1.1751885344248774
708,-1.1707804950818506
709,-1.1622724621300213
710,-1.1633522574873503
711,-1.1623682919025624
712,-1.1610994989400814
713,-1.1586175297968577
714,-1.1635755762852433
715,-1.1578852349636222
716,-1.163094523411651
717,-1.1662099808956605
718,-1.1621723007938305
719,-1.1608085952361755
720,-1.1594844531281505
721,-1.161557600147139
722,-1.1567681999112747
723,-1.1510888836949915
724,-1.147390341481486
725,-1.157085022727367
726,-1.157437049402473
727,-1.1580154471058095
728,-1.1550557226836768
729,-1.1505804592351956
730,-1.1426043332190452
731,-1.141490331357184
732,-1.1536077782938656
733,-1.1640474789903734
734,-1.163683777183976
735,-1.158031086994686
736,-1.1551693706303623
737,-1.1504035587335657
738,-1.143730039620839
739,-1.1426557055948956
740,-1.1450851182916222
741,-1.1444200938094042
742,-1.1455804667078755
743,-1.1519805511189338
744,-1.1461947459966781
745,-1.1497354487126201
746,-1.1403430982022196
747,-1.1360764588596284
748,-1.1406435375619768
749,-1.1402119866617089
750,-1.1572373063285675
751,-1.1484184431885334
752,-1.1443564752820516
753,-1.1402827191109657
754,-1.1403814557185519
755,-1.1466722397102118
756,-1.1395325860937306
757,-1.1462538844721462
758,-1.1357537891031657
759,-1.125707447655578
760,-1.124101540764479
761,-1.1274181038079656
762,-1.1286929595006758
763,-1.134848059501209
764,-1.1299050387757776
765,-1.1401951588395272
766,-1.1527098000385996
767,-1.1464610548687402
768,-1.1460993021000967
769,-1.1532325850230642
770,-1.1440152203844676
771,-1.1494517947923588
772,-1.1548124308856438
773,-1.154006669247187
774,-1.1515664782107917
775,-1.1479399249910036
776,-1.1479967105501463
777,-1.1482304553300717
778,-1.1527438651296915
779,-1.1533800534539655
780,-1.1546406641165978
781,-1.1677662366987367
782,-1.1727158659738406
783,-1.1702498510504526
784,-1.18761299362892
785,-1.175778607682006
786,-1.1837758522505946
787,-1.189534100663758
788,-1.1900802902156293
789,-1.1821181710498174
790,-1.1606898423722636
791,-1.1795886840997474
792,-1.1854014574741654
793,-1.1727881054759681
794,-1.1716844558311996
795,-1.1675135656682163
796,-1.162663543715485
797,-1.1589761175461495
798,-1.160174199947473
799,-1.1607327262137324
800,-1.150097757134608
801,-1.1606204616596565
802,-1.1608784613738679
803,-1.155989447901322
804,-1.152149548918395
805,-1.1451436767582286
806,-1.1467575032684942
807,-1.1515127764901285
808,-1.1538341958187326
809,-1.153279710228552
810,-1.1513262937572617
811,-1.1468122754532293
812,-1.1540581450771041
813,-1.1506624861681292
814,-1.1448322197881888
815,-1.1429935357773564
816,-1.1415133597243246
817,-1.1459983688750495
818,-1.1504479814281567
819,-1.1391878565538274
820,-1.1457381839496494
821,-1.1338837782067193
822,-1.1286163279695514
823,-1.1336006648166175
824,-1.1310071270624644
825,-1.1251094118856024
826,-1.129623004403914
827,-1.1236829183367711
828,-1.1277757278972913
829,-1.1300903895972534
830,-1.1327274550330884
831,-1.1316995644351084
832,-1.1296202011819914
833,-1.139920147226677
834,-1.1431107237602225
835,-1.1506109205141448
836,-1.1591904503925974
837,-1.1597436798526444
838,-1.1386914033485367
839,-1.1398022210528285
840,-1.1524189773536677
841,-1.1440397508279383
842,-1.154029914662038
843,-1.1542512991134024
844,-1.149423518860565
845,-1.1467284137520275
846,-1.142349620709874
847,-1.1574277567443743
848,-1.153183297283329
849,-1.14866811674783
850,-1.1540339881730328
851,-1.14495266679308
852,-1.141201326453318
853,-1.1397482451159686
854,-1.1516281885848894
855,-1.1678300152800818
856,-1.1500496899873245
857,-1.1529402958046406
858,-1.1507574800400606
859,-1.1602914073740842
860,-1.1458762747548967
861,-1.158186268781852
862,-1.1627302599743454
863,-1.154553011038684
864,-1.16422502069757
865,-1.1556937541874126
866,-1.1529333442369796
867,-1.1573293816335304
868,-1.1582588015870647
869,-1.1528469271288702
870,-1.1461677269626156
871,-1.1425380030334946
872,-1.1431877119696936
873,-1.1435657969742432
874,-1.1432312654573165
875,-1.144931655308626
876,-1.1615426288294581
877,-1.1543245805422444
878,-1.1539071395638467
879,-1.1443042991210015
880,-1.137132134069225
881,-1.130590349853094
882,-1.1260087614014591
883,-1.138817501259155
884,-1.128409973680025
885,-1.1404226107622435
886,-1.1445612536221397
887,-1.1339894222545046
888,-1.129817239121529
889,-1.138375148158237
890,-1.1451687215411273
891,-1.1424272191446998
892,-1.1404764793807989
893,-1.140144184805282
894,-1.1506750143255773
895,-1.1563538873782429
896,-1.1485782679939045
897,-1.1439650475220837
898,-1.141768071769501
899,-1.1474250731669104
900,-1.1427761151761724
901,-1.1294738647227673
902,-1.1389988686692376
903,-1.1334632161091907
904,-1.1414668239567571
905,-1.1414276837027577
906,-1.1281344169620833
907,-1.1299788229230534
908,-1.1229073723219565
909,-1.11816652657782
910,-1.1098065752622042
911,-1.118844244032948
912,-1.121544458771741
913,-1.1234316010123748
914,-1.1256883392492127
915,-1.1177249401826281
916,-1.118048115225443
917,-1.114948020784739
918,-1.1160159490954418
919,-1.116527285108282
920,-1.1128880937859584
921,-1.1225404363254878
922,-1.1281270028873551
923,-1.1302814402806434
924,-1.136410671982623
925,-1.1440065115251326
926,-1.1228468074461744
927,-1.1238320944936526
928,-1.1271989850092587
929,-1.1292247208494692
930,-1.1306250676045801
931,-1.1240289269526684
932,-1.1288899398344325
933,-1.1273352982598417
934,-1.1328372543627043
935,-1.1279539061110615
936,-1.1308805335617316
937,-1.13214233987595
938,-1.1306970293553267
939,-1.1501394609711484
940,-1.1390982009880837
941,-1.1405968518542169
942,-1.1316693398777098
943,-1.136963896869063
944,-1.1416927376508443
945,-1.150739986492026
946,-1.138434821047815
947,-1.1321059979829189
948,-1.131891487653472
949,-1.1325360605069974
950,-1.1364528044150717
951,-1.1344489826069886
952,-1.1431678902747604
953,-1.136026996906873
954,-1.1341317372422828
955,-1.13915603166586
956,-1.1656497052729082
957,-1.1487251535004515
958,-1.1480577657579782
959,-1.1368940986012719
960,-1.1366908494723096
961,-1.136255153530469
962,-1.1380089808492897
963,-1.147944182845771
964,-1.1570446802927588
965,-1.1541499215707143
966,-1.1552493882604375
967,-1.1519622141855779
968,-1.1535641245525723
969,-1.1447588391009529
970,-1.145451079496705
971,-1.1486629631391638
972,-1.142671447670273
973,-1.1360128539411198
974,-1.1371071158491823
975,-1.140768591980677
976,-1.1349524683496661
977,-1.1423639656267748
978,-1.1511394775243018
979,-1.1460850967034666
980,-1.1520901347171444
981,-1.1445169232539876
982,-1.1538365517898395
983,-1.1556965473258243
984,-1.1468920504826126
985,-1.1478917102918575
986,-1.1521251397704615
987,-1.147526614301197
988,-1.1473263682247035
989,-1.1408338818550154
990,-1.143661795236903
991,-1.139944105180815
992,-1.142283083573164
993,-1.129379928876499
994,-1.1284094789519352
995,-1.131561884490833
996,-1.1308717231061487
997,-1.139989947705574
998,-1.14189616392565
999,-1.146282322046225
1000,-1.1452402959912151
1001,-1.1399155052166454
1002,-1.1507322766049317
1003,-1.1403773551235943
1004,-1.136417528223449
1005,-1.1371153077442617
1006,-1.1488820729395506
1007,-1.1421757347670543
1008,-1.1498230220977173
1009,-1.160908600872401
1010,-1.1620680551733338
1011,-1.153358068286313
1012,-1.1574601211415079
1013,-1.155279333600067
1014,-1.1522697947275782
1015,-1.1505257172294006
1016,-1.1561542898758832
1017,-1.1603799877950876
1018,-1.1547014262743855
1019,-1.154599663829516
1020,-1.1499019770523446
1021,-1.139819439179191
1022,-1.148391801572997
1023,-1.1565829188703702
1024,-1.1621334629986317
1025,-1.160490201255192
1026,-1.1609887179886829
1027,-1.1445660886316125
1028,-1.141322769683852
1029,-1.1376409456163459
1030,-1.1489178376914597
1031,-1.1440542108109673
1032,-1.147028025124513
1033,-1.1333288402114554
1034,-1.1298105648258032
1035,-1.1380222116333103
1036,-1.143132235835577
1037,-1.1437448829160772
1038,-1.1395916667896315
1039,-1.1549701155721444
1040,-1.139390798896076
1041,-1.1378717470923916
1042,-1.13901359063888
1043,-1.1420723227784244
1044,-1.148806701652845
1045,-1.1445192932768995
1046,-1.1460717394887256
1047,-1.155237322128311
1048,-1.1617649698575596
1049,-1.1678409433652628
1050,-1.1535369783519993
1051,-1.147706795529077
1052,-1.1523927263789744
1053,-1.1548150293723316
1054,-1.148513999375339
1055,-1.1397565032383519
1056,-1.1350933152551057
1057,-1.145084481103492
1058,-1.13687958288804
1059,-1.1325047235180017
1060,-1.1305466769783468
1061,-1.1254008194529292
1062,-1.1300990578840944
1063,-1.1233865997906305
1064,-1.1244112956389591
1065,-1.1287320123712075
1066,-1.1256126568174014
1067,-1.1190747384645157
1068,-1.1279838785557463
1069,-1.1246239049598103
1070,-1.123301538928526
1071,-1.1169599762905595
1072,-1.118857702112334
1073,-1.126375453073506
1074,-1.1238105064845052
1075,-1.1222960534497632
1076,-1.1355743769271827
1077,-1.1306774133514206
1078,-1.1405378212537602
1079,-1.1391181988832744
1080,-1.1511081818789466
1081,-1.1451754775720493
1082,-1.1487221270300012
1083,-1.1330199465310278
1084,-1.1309546468144618
1085,-1.1314685903584722
1086,-1.1378580930497242
1087,-1.1365255733343564
1088,-1.130587172631019
1089,-1.1195015394398666
1090,-1.1323781562047295
1091,-1.1234012647965603
1092,-1.1135029505148417
1093,-1.112663667708221
1094,-1.1168515951215212
1095,-1.1182227062494898
1096,-1.129806097768263
1097,-1.1306702111511442
1098,-1.1238879129372394
1099,-1.116245222160565
1100,-1.1191026440656768
1101,-1.120756134819774
1102,-1.1109838500807783
1103,-1.1072623607475767
1104,-1.1125395642130171
1105,-1.1069942120011906
1106,-1.0982638528021709
1107,-1.1024043178065497
1108,-1.0969221965367106
1109,-1.0954534081712477
1110,-1.0938201915597157
1111,-1.0994558300262411
1112,-1.1005130753470833
1113,-1.1012263359563725
1114,-1.108858528169358
1115,-1.1148261181692494
1116,-1.1058198688454635
1117,-1.1036444101697171
1118,-1.1013657645372095
1119,-1.0995760485572208
1120,-1.1095916942162007
1121,-1.1105643064628425
1122,-1.1144215004995448
1123,-1.107601746673136
1124,-1.100558501283058
1125,-1.1008727384982997
1126,-1.0973810322931372
1127,-1.0951568805460965
1128,-1.097282072485814
1129,-1.0946142097813758
1130,-1.0878720149467458
1131,-1.0900969365155677
1132,-1.087936081311792
1133,-1.1001404750071888
1134,-1.1042422225648227
1135,-1.10294794607927
1136,-1.0996332024567388
1137,-1.1004728920086995
1138,-1.1102292001187999
1139,-1.1116860148050423
1140,-1.1106389101668426
1141,-1.1158316588236692
1142,-1.102488954883846
1143,-1.1089132756911972
1144,-1.1218180445911263
1145,-1.1239916442128424
1146,-1.1233142304940833
1147,-1.1184174598854197
1148,-1.1250006535987307
1149,-1.1150889061296807
1150,-1.1184389413738562
1151,-1.1090996193148623
1152,-1.1101808822660109
1153,-1.1141881508901286
1154,-1.1106573073577013
1155,-1.1160465689742733
1156,-1.1171558733095637
1157,-1.111672411602383
1158,-1.1084260947030127
1159,-1.1129875289824935
1160,-1.1045649556751618
1161,-1.103324488290701
1162,-1.1093352815209356
1163,-1.1098578070413572
1164,-1.1190678806167091
1165,-1.1088469930704423
1166,-1.1038646455117822
1167,-1.1052211054477223
1168,-1.1049786800439256
1169,-1.099493456932596
1170,-1.0897381690758403
1171,-1.0965571831053043
1172,-1.1016969327337782
1173,-1.0964068708131045
1174,-1.10146543505141
1175,-1.1043711124719455
1176,-1.1013367362622986
